customerid,PD,EAD,LGD,Expected_Loss
5818,0.9999,3913.17,0.9,3521.66
5819,0.0,2590.49,0.9,0.11
5820,0.0,5270.58,0.9,0.08
5821,0.0,3057.34,0.9,0.06
5822,0.0,2567.08,0.9,0.04
5823,0.0,2819.19,0.9,0.03
5824,0.006,6466.64,0.9,35.03
5825,0.0,4568.36,0.9,0.09
5826,0.9985,5242.33,0.9,4711.09
5827,0.0004,1842.15,0.9,0.64
5828,0.0,3996.3,0.9,0.08
5829,0.0,5489.75,0.9,0.13
5830,0.0,6236.32,0.9,0.12
5831,0.0,5478.61,0.9,0.22
5832,0.0,3508.54,0.9,0.03
5833,0.0,3889.53,0.9,0.03
5834,0.0,2564.27,0.9,0.03
5835,1e-04,4115.87,0.9,0.21
5836,0.0,2763.44,0.9,0.03
5837,0.0,3141.72,0.9,0.08
5838,0.9999,4309.81,0.9,3878.4
5839,0.0,5204.09,0.9,0.13
5840,1e-04,4593.69,0.9,0.24
5841,0.0,4073.17,0.9,0.05
5842,0.0,3709.36,0.9,0.07
5843,0.0,2061.38,0.9,0.03
5844,1.0,4846.96,0.9,4362.06
5845,0.9998,1506.25,0.9,1355.37
5846,0.0,2261.72,0.9,0.02
5847,0.0,5649.44,0.9,0.13
5848,0.0,5381.38,0.9,0.08
5849,0.0,2166.16,0.9,0.04
5850,0.0,8717.98,0.9,0.25
5851,0.0,4003.27,0.9,0.03
5852,0.0,5610.37,0.9,0.22
5853,1e-04,3653.95,0.9,0.22
5854,0.0,4365.82,0.9,0.04
5855,0.0,6080.39,0.9,0.16
5856,0.9999,4019.99,0.9,3617.81
5857,0.0012,2210.73,0.9,2.47
5858,0.9999,4864.98,0.9,4378.13
5859,0.9999,5780.57,0.9,5202.13
5860,0.0,4202.72,0.9,0.06
5861,0.0,6840.97,0.9,0.14
5862,0.969,7105.0,0.9,6196.0
5863,0.9995,8237.22,0.9,7409.84
5864,0.9999,3086.19,0.9,2777.17
5865,1e-04,4187.06,0.9,0.36
5866,0.8643,1585.77,0.9,1233.56
5867,0.9998,1445.57,0.9,1300.81
5868,0.0,3100.25,0.9,0.06
5869,0.9999,4941.26,0.9,4446.6
5870,0.9999,4062.03,0.9,3655.58
5871,0.0,4504.4,0.9,0.05
5872,0.0,5941.98,0.9,0.16
5873,0.0,3464.25,0.9,0.02
5874,0.0,4789.3,0.9,0.19
5875,0.0,3105.19,0.9,0.08
5876,1.0,5789.07,0.9,5209.96
5877,0.0,3496.34,0.9,0.05
5878,0.0,6197.07,0.9,0.14
5879,0.9999,3589.47,0.9,3230.34
5880,0.0,2879.13,0.9,0.03
5881,0.0,2509.48,0.9,0.05
5882,1e-04,5659.55,0.9,0.5
5883,0.0,4521.87,0.9,0.06
5884,0.0,5601.19,0.9,0.13
5885,0.9997,5190.7,0.9,4670.08
5886,0.0002,3517.68,0.9,0.49
5887,0.0,5148.57,0.9,0.12
5888,1e-04,3250.57,0.9,0.22
5889,0.0,3899.76,0.9,0.03
5890,0.0,4100.29,0.9,0.03
5891,1e-04,5026.04,0.9,0.24
5892,0.0,5145.45,0.9,0.1
5893,0.9991,8376.61,0.9,7532.03
5894,0.0,3518.11,0.9,0.05
5895,0.0,3774.12,0.9,0.03
5896,0.0,3951.45,0.9,0.1
5897,0.9998,5877.14,0.9,5288.36
5898,0.0,5173.95,0.9,0.08
5899,1e-04,7348.83,0.9,0.34
5900,0.0,4616.81,0.9,0.07
5901,0.0,3580.81,0.9,0.04
5902,0.0,7590.05,0.9,0.33
5903,0.0,4526.18,0.9,0.06
5904,0.0,3209.49,0.9,0.09
5905,0.9999,3997.21,0.9,3597.3
5906,0.0,2575.04,0.9,0.07
5907,0.0,3858.4,0.9,0.17
5908,0.0,5035.03,0.9,0.08
5909,0.0,3849.43,0.9,0.05
5910,0.0,7805.32,0.9,0.3
5911,0.0,3416.65,0.9,0.06
5912,0.9999,3991.78,0.9,3592.26
5913,0.0,5556.78,0.9,0.09
5914,0.0,2291.14,0.9,0.07
5915,0.0,3309.67,0.9,0.12
5916,0.9999,7007.14,0.9,6305.91
5917,0.9999,3922.92,0.9,3530.39
5918,1e-04,4874.3,0.9,0.23
5919,1e-04,5848.56,0.9,0.32
5920,0.0,2924.25,0.9,0.03
5921,0.9995,2070.99,0.9,1862.99
5922,0.0,4533.08,0.9,0.07
5923,0.9721,3787.16,0.9,3313.35
5924,0.0,5205.07,0.9,0.11
5925,0.0,5618.08,0.9,0.24
5926,0.0,4363.47,0.9,0.04
5927,0.0,3030.35,0.9,0.12
5928,0.0,4670.36,0.9,0.07
5929,0.0,4263.25,0.9,0.06
5930,0.0,2716.79,0.9,0.08
5931,0.0,3002.12,0.9,0.06
5932,0.9995,3927.42,0.9,3532.92
5933,0.0,5256.69,0.9,0.1
5934,0.0,4153.98,0.9,0.03
5935,0.0,5635.4,0.9,0.21
5936,0.9955,3076.07,0.9,2755.93
5937,0.9998,2377.83,0.9,2139.58
5938,0.0,4491.74,0.9,0.06
5939,1e-04,2651.56,0.9,0.13
5940,0.0002,3310.67,0.9,0.48
5941,0.9998,3170.94,0.9,2853.33
5942,0.9999,3444.32,0.9,3099.62
5943,0.0,6146.98,0.9,0.12
5944,0.9997,3966.43,0.9,3568.75
5945,0.0,2111.75,0.9,0.06
5946,0.0,3244.33,0.9,0.03
5947,0.0,6639.45,0.9,0.15
5948,1.0,4953.36,0.9,4457.84
5949,0.9999,4086.95,0.9,3677.92
5950,0.0,2218.9,0.9,0.09
5951,1.0,4365.08,0.9,3928.42
5952,1e-04,3952.16,0.9,0.27
5953,0.0,3561.33,0.9,0.09
5954,1e-04,4891.43,0.9,0.42
5955,0.0,4471.0,0.9,0.15
5956,0.014,5078.4,0.9,64.2
5957,0.9999,5902.97,0.9,5312.37
5958,0.0,2132.47,0.9,0.03
5959,0.9953,3379.97,0.9,3027.7
5960,0.0,5921.17,0.9,0.25
5961,1e-04,3120.0,0.9,0.16
5962,0.0,2141.31,0.9,0.04
5963,0.0,5677.64,0.9,0.11
5964,0.0,6275.07,0.9,0.14
5965,0.0,2926.96,0.9,0.03
5966,0.0,3864.73,0.9,0.03
5967,0.0009,2490.17,0.9,2.1
5968,0.0,4065.32,0.9,0.04
5969,1e-04,4124.19,0.9,0.22
5970,1.0,4489.18,0.9,4040.1
5971,0.0,7175.37,0.9,0.12
5972,0.0,1154.96,0.9,0.02
5973,0.9996,6309.65,0.9,5676.6
5974,0.0,5986.6,0.9,0.15
5975,1e-04,6283.78,0.9,0.32
5976,1.0,6318.79,0.9,5686.67
5977,1e-04,2313.44,0.9,0.3
5978,0.0,4007.36,0.9,0.04
5979,0.0301,3927.28,0.9,106.36
5980,0.0,4841.47,0.9,0.09
5981,0.0,2085.45,0.9,0.03
5982,0.0,4849.16,0.9,0.08
5983,1.0,5312.45,0.9,4780.97
5984,0.0,3455.66,0.9,0.09
5985,0.7926,3683.06,0.9,2627.16
5986,1.0,4052.84,0.9,3647.43
5987,0.0,3094.11,0.9,0.14
5988,0.0,3123.34,0.9,0.03
5989,1e-04,6123.8,0.9,0.52
5990,0.0,6956.53,0.9,0.14
5991,0.9996,4943.07,0.9,4446.8
5992,0.9957,5670.04,0.9,5080.91
5993,0.0,5793.69,0.9,0.11
5994,0.0,3804.55,0.9,0.04
5995,0.0,4157.03,0.9,0.09
5996,0.0,2932.33,0.9,0.02
5997,0.0,3310.53,0.9,0.04
5998,0.0,4867.78,0.9,0.06
5999,1e-04,6606.88,0.9,0.64
6000,1e-04,6089.55,0.9,0.46
6001,0.0,2014.9,0.9,0.04
6002,0.0002,6258.51,0.9,1.0
6003,0.9999,4349.37,0.9,3914.19
6004,0.0,3409.85,0.9,0.11
6005,0.0,4326.48,0.9,0.04
6006,0.0,3834.23,0.9,0.05
6007,0.0,1458.36,0.9,0.05
6008,0.0012,4337.9,0.9,4.56
6009,0.0,1656.35,0.9,0.03
6010,1e-04,3655.12,0.9,0.28
6011,0.0,2917.86,0.9,0.07
6012,0.0,4634.29,0.9,0.08
6013,0.0399,3952.08,0.9,141.78
6014,0.0,4921.35,0.9,0.06
6015,0.0,2031.26,0.9,0.03
6016,0.0,4664.81,0.9,0.04
6017,0.9999,3191.44,0.9,2872.13
6018,0.9999,4320.64,0.9,3888.3
6019,0.0,3999.64,0.9,0.04
6020,0.9994,6851.47,0.9,6162.4
6021,0.0,6343.34,0.9,0.17
6022,0.0,5002.87,0.9,0.05
6023,1e-04,4174.7,0.9,0.24
6024,0.0,3576.9,0.9,0.04
6025,0.0005,4438.11,0.9,1.97
6026,0.0,3248.28,0.9,0.02
6027,1e-04,7424.71,0.9,0.54
6028,0.0,3862.19,0.9,0.17
6029,0.0,3026.58,0.9,0.1
6030,0.0,4498.7,0.9,0.13
6031,0.0,2624.93,0.9,0.07
6032,1e-04,6538.15,0.9,0.44
6033,0.9996,1759.84,0.9,1583.27
6034,0.0,3446.26,0.9,0.03
6035,1e-04,1498.86,0.9,0.08
6036,0.0003,5488.38,0.9,1.59
6037,0.0,3264.15,0.9,0.04
6038,0.0,3446.17,0.9,0.03
6039,0.0,3589.13,0.9,0.06
6040,1e-04,5714.37,0.9,0.36
6041,0.0,3244.78,0.9,0.08
6042,0.0,4144.06,0.9,0.06
6043,0.0,5291.43,0.9,0.12
6044,0.0114,5800.85,0.9,59.55
6045,0.001,3942.37,0.9,3.44
6046,0.0,5191.74,0.9,0.11
6047,0.0,3148.9,0.9,0.03
6048,0.0,4115.97,0.9,0.14
6049,0.0,4836.58,0.9,0.14
6050,0.0,4664.37,0.9,0.08
6051,0.0,3860.78,0.9,0.03
6052,0.9998,2716.06,0.9,2444.09
6053,0.0,3643.31,0.9,0.03
6054,1e-04,5919.68,0.9,0.52
6055,0.0,5832.54,0.9,0.13
6056,0.0,6935.19,0.9,0.2
6057,0.0,2345.96,0.9,0.03
6058,0.0,4024.21,0.9,0.03
6059,0.9988,965.66,0.9,868.06
6060,0.0,2754.49,0.9,0.05
6061,1e-04,3377.69,0.9,0.33
6062,0.0005,6933.57,0.9,2.92
6063,0.0003,5590.22,0.9,1.54
6064,0.0,3391.55,0.9,0.07
6065,1e-04,1275.41,0.9,0.15
6066,0.0,4757.34,0.9,0.08
6067,1e-04,3726.27,0.9,0.17
6068,0.0,4688.89,0.9,0.06
6069,0.0,3965.6,0.9,0.11
6070,0.0,4581.01,0.9,0.16
6071,0.0,3064.62,0.9,0.09
6072,0.0,6315.72,0.9,0.22
6073,1e-04,1213.4,0.9,0.08
6074,0.889,3543.69,0.9,2835.35
6075,0.9999,1962.11,0.9,1765.65
6076,0.0,3124.91,0.9,0.03
6077,0.9999,5593.88,0.9,5034.18
6078,0.0,1679.0,0.9,0.02
6079,0.9999,3016.15,0.9,2714.32
6080,1e-04,2930.44,0.9,0.25
6081,0.0,2966.0,0.9,0.03
6082,0.0,3129.58,0.9,0.09
6083,0.0,3755.32,0.9,0.05
6084,0.0,3720.78,0.9,0.05
6085,0.0,2893.88,0.9,0.04
6086,0.0,4554.06,0.9,0.06
6087,0.0,5367.42,0.9,0.12
6088,0.0026,6164.74,0.9,14.34
6089,0.0,3701.2,0.9,0.06
6090,0.0,4723.6,0.9,0.04
6091,0.0575,4382.95,0.9,226.7
6092,0.9902,2900.63,0.9,2584.98
6093,0.9996,5961.58,0.9,5363.38
6094,0.0,4246.01,0.9,0.04
6095,0.0,1066.1,0.9,0.03
6096,0.0,4773.61,0.9,0.05
6097,0.6446,3001.07,0.9,1741.14
6098,0.0,3765.7,0.9,0.07
6099,0.0,4921.82,0.9,0.09
6100,0.0,4045.5,0.9,0.05
6101,0.0,5672.17,0.9,0.13
6102,1e-04,4089.0,0.9,0.47
6103,0.0004,6694.93,0.9,2.11
6104,0.0,3917.44,0.9,0.04
6105,0.0,2732.2,0.9,0.05
6106,0.0193,5519.27,0.9,96.07
6107,0.0,4457.04,0.9,0.06
6108,0.0,3066.6,0.9,0.03
6109,0.0,4558.49,0.9,0.04
6110,0.0004,3494.33,0.9,1.3
6111,0.0,4516.12,0.9,0.05
6112,0.0,4737.2,0.9,0.06
6113,0.0,3309.85,0.9,0.06
6114,1e-04,4396.17,0.9,0.21
6115,0.0003,5692.49,0.9,1.5
6116,0.0,2868.27,0.9,0.03
6117,0.0,3586.13,0.9,0.03
6118,0.0,2930.89,0.9,0.05
6119,0.0,3540.95,0.9,0.08
6120,0.0,2110.1,0.9,0.03
6121,0.0,1866.96,0.9,0.04
6122,0.0,3316.61,0.9,0.03
6123,0.0,6459.38,0.9,0.17
6124,0.0051,3910.57,0.9,18.04
6125,0.0,3400.53,0.9,0.11
6126,0.0,5020.9,0.9,0.16
6127,0.9999,6155.5,0.9,5539.28
6128,0.0,2179.66,0.9,0.02
6129,0.0,3752.27,0.9,0.03
6130,0.0,4015.97,0.9,0.03
6131,0.9998,3177.53,0.9,2859.34
6132,0.0,4373.32,0.9,0.2
6133,0.0,4556.15,0.9,0.08
6134,0.9999,4026.86,0.9,3623.97
6135,1.0,5407.29,0.9,4866.37
6136,0.0,4432.36,0.9,0.08
6137,0.0,4075.59,0.9,0.04
6138,0.9996,2426.26,0.9,2182.85
6139,0.0,2292.15,0.9,0.03
6140,0.0,2783.4,0.9,0.05
6141,0.0,5977.2,0.9,0.19
6142,0.0092,5860.26,0.9,48.75
6143,0.0,3978.06,0.9,0.03
6144,0.9999,3368.9,0.9,3031.8
6145,0.9724,4955.74,0.9,4337.08
6146,0.0,4168.19,0.9,0.08
6147,0.0,3809.06,0.9,0.06
6148,0.0,3746.66,0.9,0.05
6149,0.0,3456.14,0.9,0.03
6150,1e-04,4257.52,0.9,0.21
6151,0.9874,4240.11,0.9,3767.97
6152,0.9999,3267.46,0.9,2940.55
6153,0.9999,2382.16,0.9,2143.75
6154,0.0,2828.67,0.9,0.02
6155,0.9999,4005.21,0.9,3604.36
6156,0.0,4836.22,0.9,0.14
6157,1e-04,4758.84,0.9,0.32
6158,1e-04,4263.33,0.9,0.25
6159,0.0,5397.41,0.9,0.15
6160,0.0,5115.43,0.9,0.08
6161,0.0056,6520.36,0.9,32.83
6162,0.0,3809.16,0.9,0.03
6163,0.0,6639.63,0.9,0.17
6164,1.0,4605.82,0.9,4145.06
6165,0.9999,4760.89,0.9,4284.36
6166,0.0,4786.2,0.9,0.12
6167,0.0,4156.66,0.9,0.04
6168,1e-04,1758.52,0.9,0.18
6169,0.0,1550.48,0.9,0.04
6170,0.0,4720.5,0.9,0.09
6171,0.0,5214.58,0.9,0.23
6172,0.0,2396.94,0.9,0.04
6173,0.0,2985.41,0.9,0.05
6174,0.0,3746.24,0.9,0.03
6175,0.0,6063.9,0.9,0.16
6176,1e-04,3900.9,0.9,0.18
6177,1e-04,6007.92,0.9,0.33
6178,0.0,4678.62,0.9,0.11
6179,0.0193,3135.39,0.9,54.56
6180,0.0,4455.75,0.9,0.05
6181,0.0,3736.7,0.9,0.03
6182,0.0,5540.65,0.9,0.25
6183,0.0,4544.17,0.9,0.19
6184,0.0002,5678.13,0.9,0.93
6185,0.0007,4410.12,0.9,2.89
6186,0.0,2544.52,0.9,0.04
6187,0.0,2919.04,0.9,0.02
6188,0.0,4797.16,0.9,0.06
6189,0.0,2649.59,0.9,0.04
6190,1e-04,4319.66,0.9,0.28
6191,0.0,896.35,0.9,0.02
6192,0.0,4853.68,0.9,0.05
6193,0.0,6306.1,0.9,0.17
6194,0.0,4943.98,0.9,0.06
6195,0.0,5833.11,0.9,0.1
6196,0.0,2975.57,0.9,0.1
6197,0.0,4144.67,0.9,0.06
6198,0.9892,2665.04,0.9,2372.61
6199,0.0,2983.21,0.9,0.03
6200,0.0,6481.21,0.9,0.16
6201,0.0,3286.72,0.9,0.03
6202,0.0,6876.66,0.9,0.18
6203,0.9936,2235.96,0.9,1999.55
6204,0.0,3958.29,0.9,0.04
6205,0.0,6441.97,0.9,0.14
6206,0.0,4830.53,0.9,0.06
6207,0.0,4737.88,0.9,0.06
6208,0.0,3076.34,0.9,0.03
6209,0.0,5829.66,0.9,0.14
6210,0.0,2009.54,0.9,0.03
6211,0.0,2468.38,0.9,0.02
6212,0.0,3508.63,0.9,0.03
6213,0.0019,2940.56,0.9,5.15
6214,0.9999,2743.23,0.9,2468.66
6215,0.0,1719.72,0.9,0.04
6216,0.9975,4653.29,0.9,4177.48
6217,0.0,4854.99,0.9,0.07
6218,0.0003,5104.9,0.9,1.21
6219,0.0033,6093.93,0.9,17.97
6220,0.0,5982.5,0.9,0.1
6221,0.0,4127.26,0.9,0.04
6222,0.0,2384.15,0.9,0.03
6223,1e-04,6293.43,0.9,0.44
6224,0.0,4317.71,0.9,0.05
6225,1e-04,6150.79,0.9,0.37
6226,0.0,4342.11,0.9,0.11
6227,0.0,2610.86,0.9,0.06
6228,0.0,6873.47,0.9,0.31
6229,0.0,6306.6,0.9,0.17
6230,0.0,5951.3,0.9,0.11
6231,0.0007,2104.14,0.9,1.35
6232,0.9999,3059.08,0.9,2752.97
6233,1e-04,3826.32,0.9,0.32
6234,0.9911,2993.39,0.9,2670.07
6235,0.0,3220.94,0.9,0.06
6236,0.9999,5229.12,0.9,4705.81
6237,0.0,3893.28,0.9,0.1
6238,0.0,4525.86,0.9,0.08
6239,0.0,5468.92,0.9,0.14
6240,0.0,4933.3,0.9,0.08
6241,0.0,7407.86,0.9,0.16
6242,0.0,3888.65,0.9,0.1
6243,0.9999,4187.27,0.9,3768.29
6244,0.0,3407.21,0.9,0.08
6245,0.0,3205.84,0.9,0.04
6246,0.0,4218.41,0.9,0.06
6247,0.0,4654.22,0.9,0.04
6248,0.0,3197.78,0.9,0.03
6249,0.0,5777.95,0.9,0.11
6250,0.0,6370.94,0.9,0.28
6251,0.0,2530.49,0.9,0.03
6252,0.0,3584.84,0.9,0.06
6253,0.0,2616.68,0.9,0.03
6254,0.0,4943.75,0.9,0.09
6255,0.0,3692.35,0.9,0.1
6256,0.0,3016.96,0.9,0.07
6257,0.0,4116.05,0.9,0.08
6258,0.0,6502.39,0.9,0.26
6259,0.0,4582.49,0.9,0.06
6260,0.0,3405.64,0.9,0.07
6261,0.9999,3986.09,0.9,3587.2
6262,0.9993,2841.93,0.9,2555.99
6263,0.0,6476.84,0.9,0.13
6264,0.0,2011.52,0.9,0.05
6265,0.0,4448.37,0.9,0.05
6266,0.9983,4905.66,0.9,4407.57
6267,0.0,3447.31,0.9,0.04
6268,0.0,4671.39,0.9,0.09
6269,0.9999,6186.87,0.9,5567.86
6270,0.0008,4904.78,0.9,3.71
6271,0.0,3887.18,0.9,0.04
6272,0.0007,2933.15,0.9,1.8
6273,0.0005,2598.35,0.9,1.29
6274,0.0,5863.84,0.9,0.15
6275,0.0,6360.7,0.9,0.13
6276,0.0,1831.77,0.9,0.08
6277,0.0,5280.96,0.9,0.09
6278,0.0,6799.51,0.9,0.14
6279,0.0,2338.3,0.9,0.03
6280,0.0,273.2,0.9,0.0
6281,0.0,4786.83,0.9,0.06
6282,0.0,4708.51,0.9,0.07
6283,0.0,4492.11,0.9,0.05
6284,0.0,3460.96,0.9,0.03
6285,0.9999,6080.56,0.9,5472.06
6286,0.0,2433.06,0.9,0.04
6287,0.0,2568.87,0.9,0.03
6288,0.0971,5740.11,0.9,501.58
6289,0.0,4066.62,0.9,0.04
6290,0.0,4844.57,0.9,0.05
6291,0.0,5017.27,0.9,0.19
6292,0.0,4249.93,0.9,0.05
6293,0.0003,3808.34,0.9,0.93
6294,1e-04,6325.36,0.9,0.31
6295,0.0,5498.66,0.9,0.14
6296,0.0,5257.86,0.9,0.22
6297,0.0,5363.37,0.9,0.11
6298,0.9998,3419.69,0.9,3077.18
6299,0.0,5447.56,0.9,0.14
6300,0.0,2459.39,0.9,0.03
6301,0.0,4389.06,0.9,0.1
6302,0.0,4319.99,0.9,0.04
6303,1e-04,5026.07,0.9,0.37
6304,0.0,3935.36,0.9,0.05
6305,0.0,1833.81,0.9,0.04
6306,0.0,3218.71,0.9,0.1
6307,0.0,7050.47,0.9,0.15
6308,1.0,3518.29,0.9,3166.33
6309,0.0,4021.24,0.9,0.03
6310,0.0,4095.82,0.9,0.05
6311,0.0,2172.83,0.9,0.03
6312,1e-04,4662.28,0.9,0.41
6313,0.0,5410.24,0.9,0.11
6314,0.9999,6110.41,0.9,5498.67
6315,0.0,3924.83,0.9,0.04
6316,0.0,3487.51,0.9,0.04
6317,0.0,3870.18,0.9,0.04
6318,0.0,5700.53,0.9,0.13
6319,1e-04,3189.05,0.9,0.2
6320,0.0,4665.8,0.9,0.05
6321,0.0,2271.06,0.9,0.06
6322,0.0,3923.08,0.9,0.07
6323,1e-04,6398.16,0.9,0.77
6324,0.0,5119.23,0.9,0.08
6325,1e-04,4056.91,0.9,0.25
6326,0.0,4249.2,0.9,0.04
6327,0.0,4246.18,0.9,0.17
6328,0.0,1922.11,0.9,0.03
6329,0.0,2415.5,0.9,0.03
6330,0.0,1635.18,0.9,0.05
6331,0.0,6400.91,0.9,0.19
6332,0.0,1949.8,0.9,0.03
6333,0.0,2839.29,0.9,0.05
6334,0.0,6073.72,0.9,0.11
6335,0.9999,4234.05,0.9,3810.18
6336,0.9999,2790.58,0.9,2511.39
6337,0.879,4377.27,0.9,3462.7
6338,1.0,5330.27,0.9,4797.04
6339,0.9909,3074.23,0.9,2741.49
6340,0.0,3333.34,0.9,0.08
6341,0.0,1944.07,0.9,0.02
6342,0.9999,3027.52,0.9,2724.42
6343,1e-04,4908.71,0.9,0.35
6344,0.0,2703.88,0.9,0.07
6345,0.0,3822.9,0.9,0.09
6346,1e-04,4363.4,0.9,0.26
6347,0.0,3340.75,0.9,0.03
6348,0.0,3884.53,0.9,0.04
6349,0.0,4918.55,0.9,0.07
6350,0.9999,5462.75,0.9,4916.21
6351,0.0,2846.44,0.9,0.04
6352,0.0,3685.4,0.9,0.04
6353,0.9554,5971.63,0.9,5134.56
6354,0.0,3999.89,0.9,0.03
6355,0.0,3787.53,0.9,0.11
6356,0.0,5158.06,0.9,0.08
6357,0.0,3818.1,0.9,0.13
6358,0.0,3054.38,0.9,0.05
6359,0.9999,5372.38,0.9,4834.83
6360,0.0,2729.06,0.9,0.06
6361,0.0,4953.91,0.9,0.2
6362,0.0,4560.21,0.9,0.05
6363,0.9999,4769.44,0.9,4292.18
6364,0.9998,8802.27,0.9,7920.44
6365,0.0,3939.8,0.9,0.04
6366,0.0,4467.75,0.9,0.05
6367,0.0,3509.35,0.9,0.04
6368,0.9823,7691.91,0.9,6800.07
6369,0.9999,5303.26,0.9,4772.68
6370,0.0,3356.64,0.9,0.04
6371,0.0,5867.61,0.9,0.1
6372,0.0,6431.85,0.9,0.2
6373,1e-04,6567.31,0.9,0.43
6374,0.9999,5128.72,0.9,4615.53
6375,0.0,2671.6,0.9,0.05
6376,0.0,3713.25,0.9,0.05
6377,1e-04,4268.81,0.9,0.27
6378,0.999,1826.35,0.9,1642.07
6379,0.0,2842.25,0.9,0.03
6380,0.0,3095.42,0.9,0.04
6381,0.0,3681.9,0.9,0.03
6382,0.0,5963.87,0.9,0.18
6383,1e-04,2227.67,0.9,0.27
6384,0.0,2271.5,0.9,0.04
6385,0.0,3409.57,0.9,0.03
6386,0.0002,2091.21,0.9,0.29
6387,0.0,6139.79,0.9,0.14
6388,1e-04,4780.21,0.9,0.26
6389,0.0,5626.28,0.9,0.15
6390,0.0,3451.89,0.9,0.14
6391,0.0,2781.25,0.9,0.03
6392,0.998,3364.75,0.9,3022.16
6393,0.0,5428.36,0.9,0.12
6394,0.0,5476.83,0.9,0.13
6395,0.0,3485.44,0.9,0.04
6396,0.9999,5042.68,0.9,4537.75
6397,0.0,2508.59,0.9,0.02
6398,1e-04,4368.48,0.9,0.2
6399,1e-04,4060.51,0.9,0.37
6400,0.9999,4752.93,0.9,4277.38
6401,0.9996,3532.79,0.9,3178.21
6402,0.9997,3714.35,0.9,3341.97
6403,0.0,3730.41,0.9,0.03
6404,0.0,3374.21,0.9,0.03
6405,0.959,4702.51,0.9,4058.86
6406,1e-04,2498.19,0.9,0.27
6407,0.0,1053.61,0.9,0.03
6408,1e-04,2192.08,0.9,0.22
6409,1e-04,3701.6,0.9,0.21
6410,0.9961,4970.76,0.9,4456.03
6411,0.0,3558.42,0.9,0.03
6412,0.0,7202.35,0.9,0.16
6413,0.0,4840.76,0.9,0.16
6414,0.0,2627.06,0.9,0.03
6415,1e-04,3532.29,0.9,0.24
6416,0.0,4058.02,0.9,0.03
6417,0.0581,1931.1,0.9,100.97
6418,0.0,3892.08,0.9,0.04
6419,1e-04,3949.71,0.9,0.38
6420,0.0,1160.21,0.9,0.02
6421,0.0,2673.25,0.9,0.03
6422,0.0,2894.21,0.9,0.03
6423,0.0,3995.55,0.9,0.03
6424,0.9999,4052.16,0.9,3646.42
6425,0.0,1899.96,0.9,0.02
6426,0.9639,4330.96,0.9,3757.16
6427,0.0,3070.3,0.9,0.06
6428,0.0,3103.67,0.9,0.03
6429,0.0,4774.62,0.9,0.05
6430,0.9999,4404.21,0.9,3963.55
6431,0.0,2541.42,0.9,0.03
6432,0.0,3237.58,0.9,0.07
6433,0.0,4708.01,0.9,0.05
6434,0.0,3800.57,0.9,0.11
6435,0.0,4467.65,0.9,0.04
6436,0.0,3195.51,0.9,0.02
6437,0.9999,3606.92,0.9,3245.89
6438,1e-04,5035.41,0.9,0.29
6439,0.0,4590.54,0.9,0.06
6440,1.0,3566.5,0.9,3209.71
6441,1e-04,3065.57,0.9,0.41
6442,0.0,4820.24,0.9,0.07
6443,0.0,5558.53,0.9,0.11
6444,0.0,2911.59,0.9,0.04
6445,0.0015,1742.92,0.9,2.28
6446,0.0036,3273.29,0.9,10.7
6447,0.0,3607.38,0.9,0.13
6448,0.0,3397.93,0.9,0.11
6449,0.0,4914.02,0.9,0.06
6450,0.0,2171.45,0.9,0.03
6451,0.0,5083.12,0.9,0.07
6452,0.0,5304.83,0.9,0.09
6453,0.0,4472.71,0.9,0.07
6454,0.0,4811.17,0.9,0.08
6455,0.0,4641.38,0.9,0.08
6456,0.0,2494.09,0.9,0.03
6457,0.0,6156.46,0.9,0.14
6458,0.0,5253.87,0.9,0.17
6459,0.0,5261.5,0.9,0.1
6460,0.0,4157.99,0.9,0.03
6461,1.0,3026.36,0.9,2723.59
6462,0.0002,5847.63,0.9,0.93
6463,0.0,3395.01,0.9,0.04
6464,0.9999,5248.73,0.9,4723.47
6465,0.0,2290.88,0.9,0.03
6466,1e-04,5301.2,0.9,0.58
6467,0.9999,4867.46,0.9,4380.47
6468,0.0,3138.88,0.9,0.06
6469,0.0,4069.46,0.9,0.04
6470,0.9963,2153.9,0.9,1931.35
6471,0.0,2732.1,0.9,0.03
6472,0.0,2724.63,0.9,0.03
6473,0.0011,3601.33,0.9,3.58
6474,0.0002,4363.16,0.9,0.86
6475,0.0,5787.52,0.9,0.25
6476,1e-04,3712.32,0.9,0.24
6477,0.9999,3372.92,0.9,3035.41
6478,0.9979,3746.46,0.9,3364.73
6479,0.0,4704.29,0.9,0.05
6480,0.0,3458.5,0.9,0.03
6481,0.0035,3203.87,0.9,10.07
6482,0.0,1823.73,0.9,0.03
6483,0.0,3962.62,0.9,0.04
6484,0.0,4711.91,0.9,0.05
6485,0.0,3239.51,0.9,0.03
6486,0.0,2592.48,0.9,0.03
6487,0.0,3838.65,0.9,0.04
6488,0.0,3450.03,0.9,0.11
6489,0.0,3435.67,0.9,0.15
6490,0.9999,3381.35,0.9,3043.05
6491,0.0,2857.1,0.9,0.02
6492,1e-04,3943.2,0.9,0.19
6493,0.0,3303.18,0.9,0.04
6494,0.0,3490.84,0.9,0.15
6495,0.1639,5006.0,0.9,738.57
6496,0.0,5139.45,0.9,0.11
6497,0.0085,4322.12,0.9,33.06
6498,0.0,2852.36,0.9,0.05
6499,0.0,3767.43,0.9,0.05
